s_arc,x,y,z,width_left,width_right,sector
969.1429,-705.4339,327.1626,0.0000,5.2110,5.1350,1
974.1401,-707.5145,331.7061,0.0000,5.2090,5.1490,1
979.1370,-709.5973,336.2482,0.0000,5.2080,5.1630,1
984.1337,-711.6832,340.7886,0.0000,5.2060,5.1770,1
989.1300,-713.7726,345.3271,0.0000,5.2040,5.1910,1
994.1261,-715.8642,349.8643,0.0000,5.2020,5.2060,1
999.1220,-717.9556,354.4014,0.0000,5.2010,5.2200,1
1004.1177,-720.0443,358.9395,0.0000,5.1990,5.2340,1
1009.1135,-722.1282,363.4799,0.0000,5.1970,5.2480,1
1014.1093,-724.2046,368.0237,0.0000,5.1960,5.2620,1
1019.1052,-726.2714,372.5721,0.0000,5.1940,5.2760,1
1024.1014,-728.3284,377.1252,0.0000,5.1920,5.2900,1
1029.0978,-730.3864,381.6780,0.0000,5.1910,5.3050,1
1034.0943,-732.4595,386.2242,0.0000,5.1890,5.3190,1
1039.0911,-734.5615,390.7574,0.0000,5.1870,5.3330,1
1044.0885,-736.7065,395.2710,0.0000,5.1850,5.3470,1
1049.0874,-738.9084,399.7588,0.0000,5.2040,5.3510,1
1054.0891,-741.1812,404.2143,0.0000,5.2380,5.3460,1
1059.0933,-743.5403,408.6276,0.0000,5.2770,5.3510,1
1064.0948,-746.0053,412.9795,0.0000,5.3110,5.3590,1
1069.0892,-748.5960,417.2493,0.0000,5.3060,5.3600,1
1074.0750,-751.3302,421.4186,0.0000,5.3000,5.3600,1
1079.0578,-754.1782,425.5072,0.0000,5.4020,5.3640,1
1084.0438,-757.0684,429.5702,0.0000,5.4590,5.3700,1
1089.0367,-759.9281,433.6628,0.0000,5.4670,5.3770,1
1094.0385,-762.7222,437.8116,0.0000,5.4760,5.3840,1
1099.0476,-765.4724,441.9981,0.0000,5.4840,5.3910,1
1104.0604,-768.2052,446.2005,0.0000,5.4930,5.3980,1
1109.0730,-770.9470,450.3968,0.0000,5.5010,5.4060,1
1114.0818,-773.7244,454.5650,0.0000,5.5090,5.4130,1
1119.0841,-776.5639,458.6833,0.0000,5.5120,5.4210,1
1124.0792,-779.4874,462.7334,0.0000,5.4670,5.4350,1
1129.0691,-782.4948,466.7153,0.0000,5.4220,5.4500,1
1134.0564,-785.5793,470.6344,0.0000,5.3780,5.4650,1
1139.0429,-788.7341,474.4961,0.0000,5.3280,5.4980,1
1144.0301,-791.9524,478.3058,0.0000,5.2700,5.5580,1
1149.0189,-795.2275,482.0690,0.0000,5.2130,5.6170,1
1154.0100,-798.5526,485.7912,0.0000,5.1550,5.6760,1
1159.0035,-801.9209,489.4777,0.0000,5.1430,5.6890,1
1163.9996,-805.3256,493.1340,0.0000,5.1490,5.6830,1
1168.9978,-808.7598,496.7655,0.0000,5.1560,5.6770,1
1173.9977,-812.2170,500.3777,0.0000,5.1620,5.6710,1
1178.9987,-815.6901,503.9759,0.0000,5.1690,5.6650,1
1184.0001,-819.1725,507.5657,0.0000,5.1750,5.6590,1
1189.0010,-822.6575,511.1523,0.0000,5.1820,5.6530,1
1194.0009,-826.1408,514.7392,0.0000,5.1890,5.6470,1
1199.0000,-829.6225,518.3265,0.0000,5.1950,5.6410,1
1203.9982,-833.1029,521.9139,0.0000,5.2020,5.6350,1
1208.9958,-836.5822,525.5013,0.0000,5.2080,5.6300,1
1213.9927,-840.0609,529.0885,0.0000,5.2150,5.6240,1
1218.9891,-843.5393,532.6753,0.0000,5.2210,5.6180,1
1223.9851,-847.0176,536.2615,0.0000,5.2280,5.6120,1
1228.9807,-850.4963,539.8470,0.0000,5.2340,5.6060,1
1233.9761,-853.9755,543.4315,0.0000,5.2410,5.6000,1
1238.9714,-857.4557,547.0149,0.0000,5.2480,5.5940,1
1243.9667,-860.9372,550.5971,0.0000,5.2540,5.5880,1
1248.9619,-864.4203,554.1777,0.0000,5.2610,5.5820,1
1253.9574,-867.9053,557.7566,0.0000,5.2670,5.5760,1
1258.9530,-871.3926,561.3337,0.0000,5.2740,5.5700,1
1263.9490,-874.8825,564.9087,0.0000,5.2800,5.5640,1
1268.9452,-878.3755,568.4810,0.0000,5.2870,5.5580,1
1273.9417,-881.8719,572.0503,0.0000,5.2930,5.5520,1
1278.9385,-885.3721,575.6162,0.0000,5.3000,5.5460,1
1283.9355,-888.8766,579.1783,0.0000,5.3070,5.5400,1
1288.9328,-892.3858,582.7363,0.0000,5.3130,5.5350,1
1293.9304,-895.9000,586.2896,0.0000,5.3200,5.5290,1
1298.9283,-899.4197,589.8380,0.0000,5.3270,5.5240,1
1303.9265,-902.9453,593.3809,0.0000,5.3330,5.5180,1
1308.9250,-906.4771,596.9181,0.0000,5.3400,5.5120,1
1313.9239,-910.0156,600.4491,0.0000,5.3470,5.5070,1
1318.9231,-913.5612,603.9734,0.0000,5.3540,5.5010,1
1323.9227,-917.1142,607.4908,0.0000,5.3600,5.4960,1
1328.9226,-920.6739,611.0017,0.0000,5.3670,5.4900,1
1333.9218,-924.2359,614.5096,0.0000,5.3740,5.4850,1
1338.9195,-927.7950,618.0181,0.0000,5.3800,5.4790,1
1343.9147,-931.3462,621.5310,0.0000,5.3870,5.4740,1
1348.9066,-934.8846,625.0523,0.0000,5.3940,5.4670,1
1353.8944,-938.4049,628.5857,0.0000,5.4180,5.3790,1
1358.8773,-941.9021,632.1353,0.0000,5.4410,5.2910,1
1363.8596,-945.3526,635.7294,0.0000,5.3680,5.4070,1
1368.8565,-948.7032,639.4365,0.0000,5.3060,5.5210,1
1373.8919,-951.8978,643.3287,0.0000,5.5120,5.1850,1
1378.9367,-954.7732,647.4738,0.0000,5.5610,5.0990,1
1383.8516,-956.8544,651.9263,0.0000,5.5110,5.1810,1
1388.7225,-957.6097,656.7383,0.0000,5.4350,5.3050,1
1393.8277,-956.5836,661.7393,0.0000,5.5000,5.0560,1
1398.6493,-953.7121,665.6127,0.0000,5.7300,5.1650,1
1403.4066,-949.2138,667.1607,0.0000,5.5490,5.5300,1
1408.5681,-944.0672,667.5528,0.0000,5.5400,5.4730,1
1413.6403,-939.0123,667.9709,0.0000,5.4790,5.4730,1
1418.6257,-934.0539,668.4900,0.0000,5.4180,5.4730,1
1423.5821,-929.1339,669.0895,0.0000,5.4310,5.4390,1
1428.5517,-924.2082,669.7485,0.0000,5.4500,5.4030,1
1433.5373,-919.2715,670.4444,0.0000,5.4680,5.3670,1
1438.5345,-914.3250,671.1544,0.0000,5.4870,5.3310,2
1443.5389,-909.3699,671.8556,0.0000,5.5060,5.2950,2
1448.5464,-904.4074,672.5253,0.0000,5.5250,5.2590,2
1453.5530,-899.4387,673.1406,0.0000,5.5440,5.2220,2
1458.5557,-894.4651,673.6789,0.0000,5.5630,5.1860,2
1463.5537,-889.4874,674.1287,0.0000,5.5600,5.1980,2
1468.5486,-884.5060,674.4962,0.0000,5.5500,5.2260,2
1473.5419,-879.5214,674.7891,0.0000,5.5390,5.2540,2
1478.5346,-874.5338,675.0149,0.0000,5.5290,5.2820,2
1483.5275,-869.5436,675.1815,0.0000,5.5190,5.3100,2
1488.5211,-864.5513,675.2965,0.0000,5.5080,5.3390,2
1493.5157,-859.5572,675.3675,0.0000,5.5380,5.3240,2
1498.5114,-854.5616,675.4023,0.0000,5.5840,5.2930,2
1503.5081,-849.5650,675.4086,0.0000,5.6290,5.2620,2
1508.5054,-844.5677,675.3940,0.0000,5.6750,5.2310,2
1513.5031,-839.5700,675.3662,0.0000,5.6170,5.2940,2
1518.5009,-834.5724,675.3329,0.0000,5.5070,5.4030,2
