s_arc,x,y,z,width_left,width_right,sector
559.5284,-125.7676,-286.7509,0.0000,4.7330,4.2080,1
564.5329,-129.7916,-283.7757,0.0000,4.8910,4.0290,1
569.5443,-133.7726,-280.7317,0.0000,5.0250,3.8890,1
574.5598,-137.7240,-277.6426,0.0000,4.9000,4.1750,1
579.5760,-141.6594,-274.5322,0.0000,4.7750,4.4600,1
584.5887,-145.5922,-271.4242,0.0000,4.6490,4.7460,1
589.5943,-149.5344,-268.3396,0.0000,4.5240,5.0310,1
594.5931,-153.4863,-265.2785,0.0000,4.5290,5.0110,1
599.5867,-157.4431,-262.2321,0.0000,4.5630,4.9230,1
604.5769,-161.3999,-259.1915,0.0000,4.5980,4.8360,1
609.5651,-165.3520,-256.1477,0.0000,4.6320,4.7480,1
614.5532,-169.2943,-253.0919,0.0000,4.6670,4.6600,1
619.5427,-173.2223,-250.0150,0.0000,4.7010,4.5720,1
624.5353,-177.1320,-246.9103,0.0000,4.7360,4.4840,1
629.5310,-181.0247,-243.7791,0.0000,4.7460,4.4490,1
634.5295,-184.9023,-240.6249,0.0000,4.7390,4.4530,1
639.5305,-188.7671,-237.4512,0.0000,4.7310,4.4580,1
644.5334,-192.6212,-234.2613,0.0000,4.7230,4.4620,1
649.5377,-196.4667,-231.0589,0.0000,4.7150,4.4670,1
654.5430,-200.3058,-227.8472,0.0000,4.7080,4.4710,1
659.5487,-204.1406,-224.6298,0.0000,4.7000,4.4760,1
664.5542,-207.9732,-221.4102,0.0000,4.6590,4.5090,1
669.5590,-211.8058,-218.1917,0.0000,4.6120,4.5470,1
674.5624,-215.6405,-214.9779,0.0000,4.5660,4.5840,1
679.5639,-219.4795,-211.7721,0.0000,4.5190,4.6220,1
684.5629,-223.3249,-208.5779,0.0000,4.4730,4.6600,1
689.5589,-227.1785,-205.3982,0.0000,4.4260,4.6980,1
694.5516,-231.0272,-202.2179,0.0000,4.3800,4.7360,1
699.5408,-234.8394,-198.9994,0.0000,4.3710,4.7290,1
704.5281,-238.5823,-195.7032,0.0000,4.5170,4.5360,1
709.5185,-242.2228,-192.2900,0.0000,4.6640,4.3430,1
714.5214,-245.7283,-188.7205,0.0000,4.6380,4.3360,1
719.5528,-249.0657,-184.9554,0.0000,4.5650,4.3790,1
724.6278,-252.1921,-180.9577,0.0000,4.8370,4.4310,1
729.6644,-254.9196,-176.7236,0.0000,5.2880,4.6010,1
734.5562,-256.9523,-172.2741,0.0000,5.3900,4.8430,1
739.3144,-257.9916,-167.6307,0.0000,5.0860,4.8130,1
744.1225,-257.8577,-162.8245,0.0000,4.5770,4.5470,1
749.1325,-256.8244,-157.9222,0.0000,4.2880,4.3470,1
754.2943,-255.2734,-152.9990,0.0000,4.2760,4.3040,1
759.4633,-253.5628,-148.1212,0.0000,4.2880,4.2740,1
764.5750,-251.8851,-143.2926,0.0000,4.3000,4.2450,1
769.6127,-250.3620,-138.4907,0.0000,4.3400,4.2030,1
774.5702,-249.1154,-133.6926,0.0000,4.3600,4.2540,1
779.4615,-248.2667,-128.8754,0.0000,4.3270,4.3680,1
784.3315,-247.9377,-124.0165,0.0000,4.1810,4.4140,1
789.2649,-248.2499,-119.0931,0.0000,3.9100,4.5230,1
794.3145,-249.3352,-114.1615,0.0000,4.1550,4.5190,1
799.3292,-251.3625,-109.5747,0.0000,4.2010,4.4120,1
804.3077,-254.3392,-105.5843,0.0000,4.6450,4.3400,1
809.3246,-257.6573,-101.8213,0.0000,4.6460,4.3620,1
814.3357,-260.9116,-98.0108,0.0000,4.6470,4.3840,1
819.3412,-264.1144,-94.1641,0.0000,4.6490,4.4050,1
824.3434,-267.3028,-90.3096,0.0000,4.6500,4.4270,1
829.3438,-270.5013,-86.4661,0.0000,4.6520,4.4490,1
834.3428,-273.7099,-82.6327,0.0000,4.6530,4.4710,1
839.3407,-276.9251,-78.8062,0.0000,4.6550,4.4920,1
844.3379,-280.1436,-74.9835,0.0000,4.6560,4.5140,1
849.3346,-283.3621,-71.1614,0.0000,4.6570,4.5360,1
854.3311,-286.5772,-67.3367,0.0000,4.6590,4.5580,1
859.3279,-289.7857,-63.5061,0.0000,4.6600,4.5790,1
864.3251,-292.9841,-59.6666,0.0000,4.6620,4.6010,1
869.3231,-296.1691,-55.8148,0.0000,4.6480,4.6080,1
874.3225,-299.3374,-51.9475,0.0000,4.5840,4.5620,1
879.3236,-302.4856,-48.0617,0.0000,4.5190,4.5160,1
884.3270,-305.6105,-44.1541,0.0000,4.4550,4.4710,1
889.3334,-308.7086,-40.2214,0.0000,4.3910,4.4250,1
894.3434,-311.7779,-36.2618,0.0000,4.3260,4.3800,1
899.3551,-314.8330,-32.2888,0.0000,4.2620,4.3340,1
904.3651,-317.9000,-28.3274,0.0000,4.1970,4.2880,1
909.3699,-321.0054,-24.4025,0.0000,4.1330,4.2430,1
914.3675,-324.1757,-20.5392,0.0000,4.0690,4.1970,1
919.3578,-327.4375,-16.7625,0.0000,4.0040,4.1510,1
924.3433,-330.8171,-13.0974,0.0000,4.0200,4.2350,1
929.3292,-334.3377,-9.5668,0.0000,4.0130,4.3400,1
934.3178,-338.0006,-6.1802,0.0000,3.9840,4.4610,1
939.3091,-341.7983,-2.9413,0.0000,4.2520,4.3720,1
944.3028,-345.7232,0.1462,0.0000,4.3950,4.3210,1
949.2983,-349.7677,3.0783,0.0000,4.0840,4.4450,1
954.2949,-353.9242,5.8514,0.0000,3.9540,4.4670,1
959.2918,-358.1850,8.4617,0.0000,4.1780,4.2880,1
964.2879,-362.5265,10.9339,0.0000,4.4020,4.1090,1
969.2776,-366.8672,13.3949,0.0000,4.6240,3.9330,1
974.2556,-371.1128,15.9939,0.0000,4.4100,4.1160,1
979.2336,-375.1711,18.8767,0.0000,4.2150,4.3020,1
984.2367,-379.0160,22.0780,0.0000,4.1850,4.5090,1
989.2650,-382.6980,25.5024,0.0000,4.1980,4.6570,1
994.2991,-386.2719,29.0477,0.0000,4.5390,4.3520,1
999.3139,-389.7485,32.6618,0.0000,4.8560,4.0620,1
1004.2964,-393.0517,36.3920,0.0000,4.6260,4.1180,1
1009.2475,-396.0951,40.2973,0.0000,4.4370,4.1290,1
1014.1880,-398.8013,44.4307,0.0000,4.3210,4.0620,1
