s_arc,x,y,z,width_left,width_right,sector
1065.0,372.1126,-535.1694,0.0,7.5,7.5,1
1070.0,368.1984,-532.0678,0.0,7.5,7.5,1
1075.0,364.1231,-529.1858,0.0,7.5,7.5,1
1080.0,359.911,-526.5073,0.0,7.5,7.5,1
1085.0,355.5369,-524.1146,0.0,7.5,7.5,1
1090.0,351.0168,-522.0068,0.0,7.5,7.5,1
1095.0,346.368,-520.1971,0.0,7.5,7.5,1
1100.0,341.6261,-518.6294,0.0,7.5,7.5,1
1105.0,336.7966,-517.3787,0.0,7.5,7.5,1
1110.0,331.9062,-516.3669,0.0,7.5,7.5,1
1115.0,326.9718,-515.5621,0.0,7.5,7.5,1
1120.0,322.0295,-514.8081,0.0,7.5,7.5,1
1125.0,317.0757,-514.1332,0.0,7.5,7.5,1
1130.0,312.116,-513.5015,0.0,7.5,7.5,1
1135.0,307.152,-512.9027,0.0,7.5,7.5,1
1140.0,302.1885,-512.2999,0.0,7.5,7.5,1
1145.0,297.2276,-511.6766,0.0,7.5,7.5,1
1150.0,292.2757,-510.9973,0.0,7.5,7.5,1
1155.0,287.3533,-510.1498,0.0,7.5,7.5,1
1160.0,282.4625,-509.1331,0.0,7.5,7.5,1
1165.0,277.6193,-507.9158,0.0,7.5,7.5,1
1170.0,272.8901,-506.3662,0.0,7.5,7.5,1
1175.0,268.333,-504.3833,0.0,7.5,7.5,1
1180.0,263.9779,-501.9492,0.0,7.5,7.5,1
1185.0,259.7754,-499.2529,0.0,7.5,7.5,1
1190.0,255.8,-496.2456,0.0,7.5,7.5,1
1195.0,252.016,-492.9942,0.0,7.5,7.5,1
1200.0,248.4218,-489.5206,0.0,7.5,7.5,1
1205.0,244.9291,-485.9499,0.0,7.5,7.5,1
1210.0,241.6333,-482.2032,0.0,7.5,7.5,1
1215.0,238.5404,-478.2872,0.0,7.5,7.5,1
1220.0,235.6597,-474.2061,0.0,7.5,7.5,1
1225.0,233.0399,-469.9627,0.0,7.5,7.5,1
1230.0,230.7164,-465.552,0.0,7.5,7.5,1
1235.0,228.7169,-460.9767,0.0,7.5,7.5,1
1240.0,226.9526,-456.3053,0.0,7.5,7.5,1
1245.0,225.386,-451.5604,0.0,7.5,7.5,1
1250.0,223.9324,-446.7769,0.0,7.5,7.5,1
1255.0,222.5225,-441.9798,0.0,7.5,7.5,1
1260.0,221.1238,-437.1795,0.0,7.5,7.5,1
1265.0,219.7375,-432.3755,0.0,7.5,7.5,1
1270.0,218.361,-427.5687,0.0,7.5,7.5,1
1275.0,216.9863,-422.7614,0.0,7.5,7.5,1
1280.0,215.6103,-417.9545,0.0,7.5,7.5,1
1285.0,214.1922,-413.1605,0.0,7.5,7.5,1
1290.0,212.7061,-408.3876,0.0,7.5,7.5,1
1295.0,211.0181,-403.6883,0.0,7.5,7.5,1
1300.0,209.1442,-399.0594,0.0,7.5,7.5,1
1305.0,207.0753,-394.5095,0.0,7.5,7.5,1
1310.0,204.9186,-390.0008,0.0,7.5,7.5,1
1315.0,202.5774,-385.5897,0.0,7.5,7.5,1
1320.0,200.0623,-381.2764,0.0,7.5,7.5,1
1325.0,197.3083,-377.1085,0.0,7.5,7.5,1
1330.0,194.4162,-373.037,0.0,7.5,7.5,1
1335.0,191.2551,-369.1775,0.0,7.5,7.5,1
1340.0,187.8702,-365.5189,0.0,7.5,7.5,1
1345.0,184.2094,-362.1233,0.0,7.5,7.5,1
1350.0,180.3961,-358.8987,0.0,7.5,7.5,1
1355.0,176.3561,-355.9752,0.0,7.5,7.5,1
1360.0,172.1004,-353.3875,0.0,7.5,7.5,1
1365.0,167.6423,-351.1363,0.0,7.5,7.5,1
1370.0,163.0738,-349.1123,0.0,7.5,7.5,1
1375.0,158.422,-347.2987,0.0,7.5,7.5,1
1380.0,153.6833,-345.7258,0.0,7.5,7.5,1
1385.0,148.8766,-344.3634,0.0,7.5,7.5,1
1390.0,144.0058,-343.2697,0.0,7.5,7.5,1
1395.0,139.0885,-342.4051,0.0,7.5,7.5,1
1400.0,134.1337,-341.7468,0.0,7.5,7.5,1
1405.0,129.1648,-341.2018,0.0,7.5,7.5,1
1410.0,124.1862,-340.755,0.0,7.5,7.5,1
1415.0,119.1989,-340.4016,0.0,7.5,7.5,1
1420.0,114.2103,-340.0665,0.0,7.5,7.5,1
1425.0,109.2219,-339.7271,0.0,7.5,7.5,1
1430.0,104.2353,-339.3621,0.0,7.5,7.5,1
1435.0,99.2519,-338.9574,0.0,7.5,7.5,1
1440.0,94.274,-338.4954,0.0,7.5,7.5,1
1445.0,89.3069,-337.9336,0.0,7.5,7.5,1
1450.0,84.354,-337.2609,0.0,7.5,7.5,1
1455.0,79.4423,-336.3591,0.0,7.5,7.5,1
1460.0,74.6044,-335.1498,0.0,7.5,7.5,1
1465.0,69.8576,-333.6061,0.0,7.5,7.5,1
1470.0,65.1929,-331.8175,0.0,7.5,7.5,1
1475.0,60.5945,-329.8607,0.0,7.5,7.5,1
1480.0,56.0566,-327.7655,0.0,7.5,7.5,1
1485.0,51.5895,-325.5267,0.0,7.5,7.5,1
1490.0,47.2326,-323.0883,0.0,7.5,7.5,1
1495.0,43.0235,-320.4059,0.0,7.5,7.5,1
1500.0,38.9988,-317.4505,0.0,7.5,7.5,1
1505.0,35.1465,-314.2721,0.0,7.5,7.5,1
1510.0,31.4974,-310.8639,0.0,7.5,7.5,1
1515.0,28.0141,-307.2845,0.0,7.5,7.5,1
1520.0,24.686,-303.5562,0.0,7.5,7.5,1
1525.0,21.5088,-299.7008,0.0,7.5,7.5,1
1530.0,18.4813,-295.7264,0.0,7.5,7.5,1
1535.0,15.6194,-291.6296,0.0,7.5,7.5,1
1540.0,12.9317,-287.4198,0.0,7.5,7.5,1
1545.0,10.4916,-283.0664,0.0,7.5,7.5,1
1550.0,8.4822,-278.516,0.0,7.5,7.5,1
1555.0,6.9056,-273.7977,0.0,7.5,7.5,1
1560.0,5.7878,-268.9377,0.0,7.5,7.5,1
1565.0,4.9991,-264.0123,0.0,7.5,7.5,1
1570.0,4.5761,-259.0416,0.0,7.5,7.5,1
1575.0,4.4503,-254.0501,0.0,7.5,7.5,1
1580.0,4.5626,-249.0557,0.0,7.5,7.5,1
1585.0,5.0379,-244.0967,0.0,7.5,7.5,1
1590.0,5.9176,-239.1974,0.0,7.5,7.5,1
1595.0,7.2686,-234.3926,0.0,7.5,7.5,1
1600.0,8.8784,-229.6641,0.0,7.5,7.5,1
1605.0,10.6592,-224.9932,0.0,7.5,7.5,1
1610.0,12.5002,-220.3445,0.0,7.5,7.5,1
1615.0,14.3616,-215.7039,0.0,7.5,7.5,1
1620.0,16.2335,-211.0676,0.0,7.5,7.5,1
1625.0,18.1069,-206.4318,0.0,7.5,7.5,1
1630.0,19.9767,-201.7946,0.0,7.5,7.5,1
1635.0,21.8339,-197.1523,0.0,7.5,7.5,1
1640.0,23.6821,-192.5065,0.0,7.5,7.5,1
1645.0,25.5192,-187.8562,0.0,7.5,7.5,1
1650.0,27.3327,-183.197,0.0,7.5,7.5,1
1655.0,29.0547,-178.5044,0.0,7.5,7.5,1
1660.0,30.6678,-173.7738,0.0,7.5,7.5,1
1665.0,32.151,-168.9999,0.0,7.5,7.5,1
1670.0,33.4656,-164.1814,0.0,7.5,7.5,1
1675.0,34.5909,-159.3151,0.0,7.5,7.5,1
1680.0,35.4401,-154.395,0.0,7.5,7.5,1
1685.0,36.0638,-149.443,0.0,7.5,7.5,1
1690.0,36.2292,-144.4684,0.0,7.5,7.5,1
1695.0,36.0623,-139.4891,0.0,7.5,7.5,1
1700.0,35.4546,-134.5322,0.0,7.5,7.5,1
1705.0,34.6274,-129.6118,0.0,7.5,7.5,1
1710.0,33.4437,-124.7629,0.0,7.5,7.5,1
