s_arc,x,y,z,width_left,width_right,sector
1729.1264,99.5058,761.5891,0.0000,5.2680,5.2600,2
1734.1306,102.4028,765.6696,0.0000,5.3200,5.2150,2
1739.1343,105.3279,769.7292,0.0000,5.3720,5.1700,2
1744.1363,108.2815,773.7660,0.0000,5.3940,5.1400,2
1749.1361,111.2726,777.7725,0.0000,5.3300,5.1530,2
1754.1336,114.3105,781.7407,0.0000,5.2660,5.1660,2
1759.1291,117.4045,785.6627,0.0000,5.2020,5.1790,2
1764.1232,120.5637,789.5306,0.0000,5.2250,5.0870,2
1769.1176,123.7976,793.3365,0.0000,5.2490,4.9930,2
1774.1139,127.1152,797.0724,0.0000,5.2730,4.8990,2
1779.1125,130.5243,800.7281,0.0000,5.2720,4.8490,2
1784.1132,134.0316,804.2926,0.0000,5.0500,5.1760,2
1789.1169,137.6441,807.7548,0.0000,5.0170,5.2090,2
1794.1200,141.3196,811.1492,0.0000,4.9840,5.2420,2
1799.1043,144.8851,814.6321,0.0000,4.9500,5.2740,2
1804.0722,148.1455,818.3804,0.0000,4.8960,5.2240,2
1809.0681,150.9245,822.5321,0.0000,4.9260,5.0830,2
1814.0880,153.1355,827.0388,0.0000,5.1060,4.9920,2
1819.1015,154.7194,831.7955,0.0000,5.0140,5.0070,2
1824.0852,155.6182,836.6975,0.0000,4.8430,5.0240,2
1829.0559,155.8473,841.6630,0.0000,4.8540,5.0360,2
1834.0477,155.5340,846.6449,0.0000,4.8920,4.9960,2
1839.0540,154.8154,851.5993,0.0000,4.7490,4.7240,2
1844.0536,153.8181,856.4984,0.0000,4.8620,4.8270,2
1849.0525,152.6419,861.3570,0.0000,4.9170,4.8470,2
1854.0537,151.3823,866.1970,0.0000,4.8900,4.8350,2
1859.0550,150.1318,871.0394,0.0000,4.8630,4.8230,2
1864.0555,148.9237,875.8918,0.0000,4.8370,4.8110,2
1869.0556,147.7387,880.7494,0.0000,4.8100,4.7990,2
1874.0554,146.5556,885.6073,0.0000,4.7830,4.7870,2
1879.0551,145.3622,890.4624,0.0000,4.7560,4.7760,2
