s_arc,x,y,z,width_left,width_right,sector
929.1982,-479.7927,-56.4917,0.0000,6.5230,5.7780,1
934.2359,-474.8531,-55.5024,0.0000,6.1320,6.0240,1
939.1393,-470.3754,-53.5039,0.0000,5.7350,6.7020,1
944.0284,-466.4077,-50.6472,0.0000,6.2540,6.4580,1
948.9981,-462.8821,-47.1446,0.0000,6.2650,6.4930,1
954.0407,-459.7304,-43.2084,0.0000,6.2730,6.5100,1
959.0815,-456.8855,-39.0470,0.0000,6.2660,6.4610,1
964.0763,-454.3059,-34.7699,0.0000,6.2530,6.4130,1
969.0447,-451.9773,-30.3810,0.0000,6.1680,6.3750,1
974.0086,-449.8866,-25.8789,0.0000,6.0820,6.3410,1
978.9875,-448.0213,-21.2625,0.0000,5.9930,6.3230,1
983.9873,-446.3800,-16.5399,0.0000,5.9980,6.2600,1
989.0002,-444.9734,-11.7284,0.0000,6.1470,6.1270,1
994.0187,-443.8125,-6.8460,0.0000,6.1710,6.1210,1
999.0362,-442.9086,-1.9106,0.0000,6.0520,6.2570,1
1004.0471,-442.2727,3.0598,0.0000,5.9740,6.3320,1
1009.0473,-441.9159,8.0473,0.0000,5.9830,6.2730,1
1014.0344,-441.8496,13.0339,0.0000,5.9920,6.2150,1
1019.0078,-442.0847,18.0018,0.0000,6.0530,6.3070,1
1023.9727,-442.6251,22.9372,0.0000,6.1670,6.5580,1
1028.9441,-443.4508,27.8396,0.0000,6.0390,6.4480,1
1033.9354,-444.5374,32.7111,0.0000,5.9050,6.3290,1
1038.9558,-445.8605,37.5540,0.0000,6.1220,6.0820,1
1044.0052,-447.4083,42.3604,0.0000,6.3630,5.8360,1
1049.0294,-449.3113,47.0102,0.0000,6.2190,6.1310,1
1053.9987,-451.7617,51.3333,0.0000,6.0830,6.4130,1
1058.9700,-454.6524,55.3778,0.0000,5.9520,6.6880,1
1063.9546,-457.7043,59.3188,0.0000,6.0600,6.5790,1
1068.9435,-460.8042,63.2278,0.0000,6.1670,6.4700,1
1073.9365,-463.9435,67.1104,0.0000,6.2750,6.3610,1
1078.9330,-467.1155,70.9710,0.0000,6.3830,6.2520,1
1083.9325,-470.3131,74.8142,0.0000,6.4220,6.2110,1
1088.9343,-473.5295,78.6446,0.0000,6.4130,6.2170,1
1093.9374,-476.7580,82.4668,0.0000,6.4040,6.2240,1
1098.9410,-479.9915,86.2852,0.0000,6.3940,6.2300,1
1103.9442,-483.2232,90.1045,0.0000,6.3850,6.2360,1
1108.9460,-486.4472,93.9286,0.0000,6.3760,6.2430,1
1113.9465,-489.6629,97.7580,0.0000,6.3670,6.2490,1
1118.9459,-492.8715,101.5920,0.0000,6.3580,6.2560,1
1123.9445,-496.0742,105.4298,0.0000,6.3480,6.2620,1
1128.9426,-499.2724,109.2707,0.0000,6.3390,6.2680,1
1133.9404,-502.4673,113.1139,0.0000,6.3300,6.2750,1
1138.9381,-505.6602,116.9587,0.0000,6.3210,6.2810,1
1143.9359,-508.8523,120.8044,0.0000,6.3120,6.2870,1
1148.9342,-512.0448,124.6502,0.0000,6.3020,6.2940,1
1153.9329,-515.2386,128.4956,0.0000,6.2930,6.3000,1
1158.9321,-518.4337,132.3405,0.0000,6.2840,6.3060,1
1163.9317,-521.6303,136.1847,0.0000,6.2750,6.3130,1
1168.9316,-524.8286,140.0278,0.0000,6.2660,6.3190,1
1173.9318,-528.0287,143.8699,0.0000,6.2560,6.3260,1
1178.9321,-531.2307,147.7105,0.0000,6.2470,6.3320,1
1183.9326,-534.4347,151.5497,0.0000,6.2380,6.3380,1
1188.9332,-537.6410,155.3870,0.0000,6.2290,6.3450,1
1193.9338,-540.8497,159.2224,0.0000,6.2200,6.3510,1
1198.9343,-544.0609,163.0557,0.0000,6.2100,6.3570,1
1203.9348,-547.2747,166.8866,0.0000,6.2010,6.3640,1
1208.9351,-550.4913,170.7150,0.0000,6.1920,6.3700,1
1213.9352,-553.7108,174.5407,0.0000,6.1830,6.3760,1
1218.9351,-556.9335,178.3634,0.0000,6.1740,6.3830,1
1223.9346,-560.1593,182.1829,0.0000,6.1640,6.3890,1
1228.9337,-563.3885,185.9992,0.0000,6.1550,6.3950,1
1233.9324,-566.6212,189.8119,0.0000,6.1560,6.3980,1
1238.9307,-569.8576,193.6209,0.0000,6.1570,6.4000,1
1243.9287,-573.0975,197.4265,0.0000,6.1590,6.4030,1
1248.9264,-576.3411,201.2287,0.0000,6.1600,6.4050,1
1253.9241,-579.5883,205.0277,0.0000,6.1610,6.4070,1
1258.9218,-582.8392,208.8236,0.0000,6.1630,6.4090,1
1263.9196,-586.0937,212.6165,0.0000,6.1640,6.4120,1
1268.9176,-589.3518,216.4066,0.0000,6.1650,6.4140,1
1273.9160,-592.6136,220.1940,0.0000,6.1670,6.4160,1
1278.9149,-595.8791,223.9789,0.0000,6.1680,6.4180,1
1283.9143,-599.1482,227.7614,0.0000,6.1690,6.4210,1
1288.9144,-602.4211,231.5415,0.0000,6.1710,6.4230,1
1293.9154,-605.6976,235.3196,0.0000,6.1720,6.4250,1
1298.9172,-608.9778,239.0956,0.0000,6.1740,6.4270,1
1303.9201,-612.2617,242.8698,0.0000,6.1750,6.4300,1
1308.9240,-615.5494,246.6423,0.0000,6.1760,6.4320,1
1313.9293,-618.8407,250.4131,0.0000,6.1780,6.4340,1
1318.9358,-622.1357,254.1826,0.0000,6.1790,6.4370,1
1323.9427,-625.4255,257.9570,0.0000,6.1800,6.4370,1
1328.9455,-628.6730,261.7624,0.0000,6.1810,6.3120,1
1333.9406,-631.8357,265.6288,0.0000,6.1820,6.1870,1
1338.9280,-634.8712,269.5859,0.0000,6.2120,6.0620,1
1343.9114,-637.7383,273.6621,0.0000,6.3710,5.9360,1
1348.8928,-640.4089,277.8670,0.0000,6.5890,5.9130,1
1353.8720,-642.8631,282.1994,0.0000,6.6450,5.9770,1
1358.8516,-645.0809,286.6579,0.0000,6.3640,6.1460,1
1363.8369,-647.0473,291.2390,0.0000,6.0830,6.3150,1
1368.8355,-648.7988,295.9207,0.0000,6.0260,6.2360,1
1373.8479,-650.4035,300.6693,0.0000,5.9810,6.1450,1
1378.8673,-651.9300,305.4509,0.0000,5.9680,6.1040,1
1383.8829,-653.4466,310.2317,0.0000,5.9720,6.0920,1
1388.8885,-654.9948,314.9919,0.0000,5.9750,6.0790,1
1393.8867,-656.5688,319.7358,0.0000,5.9790,6.0660,1
1398.8810,-658.1583,324.4704,0.0000,5.9830,6.0540,1
1403.8745,-659.7530,329.2024,0.0000,5.9870,6.0410,1
1408.8693,-661.3459,333.9363,0.0000,5.9910,6.0290,1
1413.8653,-662.9366,338.6724,0.0000,5.9950,6.0160,1
1418.8626,-664.5252,343.4104,0.0000,5.9980,6.0030,1
1423.8608,-666.1118,348.1502,0.0000,6.0020,5.9910,1
1428.8600,-667.6964,352.8915,0.0000,6.0060,5.9780,1
1433.8598,-669.2792,357.6342,0.0000,6.0100,5.9660,1
1438.8603,-670.8604,362.3782,0.0000,6.0140,5.9530,1
1443.8612,-672.4399,367.1231,0.0000,6.0180,5.9400,1
1448.8624,-674.0179,371.8688,0.0000,6.0210,5.9280,1
1453.8637,-675.5945,376.6151,0.0000,6.0250,5.9150,1
1458.8651,-677.1697,381.3619,0.0000,6.0290,5.9030,1
1463.8663,-678.7438,386.1089,0.0000,6.0330,5.8900,1
1468.8672,-680.3168,390.8560,0.0000,6.0370,5.8770,1
1473.8677,-681.8888,395.6030,0.0000,6.0400,5.8650,1
1478.8676,-683.4600,400.3496,0.0000,6.0440,5.8520,1
1483.8668,-685.0303,405.0958,0.0000,6.0480,5.8400,1
1488.8651,-686.5999,409.8412,0.0000,6.0520,5.8270,1
1493.8624,-688.1692,414.5858,0.0000,6.0560,5.8140,1
1498.8593,-689.7391,419.3296,0.0000,6.0600,5.8020,1
1503.8560,-691.3106,424.0727,0.0000,6.0630,5.7890,1
1508.8529,-692.8850,428.8152,0.0000,6.0670,5.7760,1
1513.8505,-694.4632,433.5571,0.0000,6.0710,5.7640,1
1518.8492,-696.0464,438.2985,0.0000,6.0750,5.7510,1
1523.8495,-697.6356,443.0394,0.0000,6.0790,5.7390,1
1528.8516,-699.2320,447.7800,0.0000,6.0830,5.7260,1
1533.8561,-700.8361,452.5204,0.0000,6.0860,5.7130,1
1538.8618,-702.4430,457.2612,0.0000,6.0900,5.7010,1
1543.8671,-704.0444,462.0034,0.0000,6.0940,5.6880,1
1548.8703,-705.6322,466.7479,0.0000,6.0980,5.6760,1
1553.8697,-707.1979,471.4959,0.0000,6.1020,5.6630,1
1558.8639,-708.7332,476.2482,0.0000,6.1060,5.6500,1
1563.8514,-710.2300,481.0058,0.0000,6.1090,5.6380,1
1568.8311,-711.6798,485.7698,0.0000,6.1130,5.6250,1
1573.7997,-713.0642,490.5417,0.0000,6.2060,5.6770,1
1578.6554,-713.5157,495.3763,0.0000,6.3130,5.8450,1
1583.7879,-711.7010,500.1773,0.0000,6.3670,6.0940,1
1588.7416,-708.9604,504.3038,0.0000,6.4050,6.0140,1
1593.6178,-705.7946,508.0126,0.0000,6.4010,6.0210,1
1598.7795,-702.2102,511.7268,0.0000,6.2930,6.2650,1
1603.8896,-698.1630,514.8466,0.0000,6.3980,6.2470,1
1608.7247,-693.6026,516.4533,0.0000,6.6560,6.0100,1
1613.5918,-688.7371,516.3317,0.0000,7.0110,5.6020,1
1618.4998,-684.0220,514.9694,0.0000,6.5300,6.2760,1
1623.4073,-679.6427,512.7546,0.0000,6.4640,6.6530,1
1628.3996,-675.5130,509.9494,0.0000,6.8380,6.6960,1
1633.4662,-671.5357,506.8107,0.0000,7.0760,6.8540,1
1638.5380,-667.6133,503.5954,0.0000,7.2220,7.0870,1
1643.5552,-663.6756,500.4863,0.0000,7.2620,7.1790,1
1648.5317,-659.7280,497.4561,0.0000,7.2590,7.2140,1
1653.4922,-655.7896,494.4402,0.0000,7.2550,7.2480,1
1658.4612,-651.8795,491.3740,0.0000,7.2520,7.2830,1
1663.4552,-648.0179,488.2072,0.0000,7.2620,7.2460,1
1668.4653,-644.2288,484.9294,0.0000,7.3120,6.9880,1
1673.4794,-640.5365,481.5371,0.0000,7.3490,6.7490,1
1678.4866,-636.9655,478.0271,0.0000,7.1120,6.8800,1
1683.4797,-633.5359,474.3982,0.0000,6.8750,7.0110,1
1688.4648,-630.2256,470.6708,0.0000,6.7950,6.9750,1
1693.4513,-626.9889,466.8775,0.0000,6.8380,6.8130,1
1698.4454,-623.7796,463.0511,0.0000,6.8800,6.6500,1
1703.4509,-620.5577,459.2203,0.0000,6.9220,6.4870,1
1708.4634,-617.3415,455.3758,0.0000,6.8440,6.4390,1
1713.4742,-614.1820,451.4866,0.0000,6.6690,6.4850,1
1718.4774,-611.1308,447.5216,0.0000,6.4930,6.5320,1
1723.4717,-608.2386,443.4498,0.0000,6.3180,6.5780,1
1728.4631,-605.5207,439.2633,0.0000,6.3410,6.3540,1
1733.4578,-602.9346,434.9902,0.0000,6.3860,6.1000,1
1738.4568,-600.4327,430.6624,0.0000,6.4100,5.9600,1
1743.4577,-597.9672,426.3114,0.0000,6.3970,6.0210,1
1748.4584,-595.5080,421.9573,0.0000,6.3850,6.0820,1
1753.4585,-593.0522,417.6018,0.0000,6.3710,6.1440,1
1758.4582,-590.5996,413.2450,0.0000,6.3570,6.2060,1
1763.4575,-588.1500,408.8870,0.0000,6.3430,6.2670,1
1768.4564,-585.7031,404.5278,0.0000,6.3290,6.3290,1
1773.4552,-583.2587,400.1675,0.0000,6.3160,6.3910,1
1778.4537,-580.8166,395.8061,0.0000,6.3020,6.4530,1
1783.4521,-578.3765,391.4438,0.0000,6.2880,6.5020,1
1788.4505,-575.9382,387.0805,0.0000,6.2720,6.4960,1
1793.4489,-573.5014,382.7164,0.0000,6.2560,6.4910,1
1798.4473,-571.0659,378.3515,0.0000,6.2410,6.4850,1
1803.4458,-568.6314,373.9858,0.0000,6.2250,6.4790,1
1808.4446,-566.1978,369.6195,0.0000,6.2090,6.4740,1
1813.4435,-563.7648,365.2525,0.0000,6.1940,6.4680,2
1818.4428,-561.3321,360.8850,0.0000,6.1780,6.4620,2
1823.4425,-558.8996,356.5170,0.0000,6.1620,6.4570,2
1828.4426,-556.4669,352.1486,0.0000,6.1470,6.4510,2
1833.4431,-554.0338,347.7800,0.0000,6.1310,6.4450,2
1838.4440,-551.5999,343.4113,0.0000,6.1150,6.4400,2
1843.4451,-549.1647,339.0431,0.0000,6.0990,6.4340,2
1848.4464,-546.7278,334.6757,0.0000,6.0840,6.4290,2
1853.4477,-544.2888,330.3095,0.0000,6.0680,6.4230,2
1858.4489,-541.8472,325.9448,0.0000,6.0520,6.4170,2
1863.4499,-539.4026,321.5820,0.0000,6.0370,6.4120,2
1868.4506,-536.9545,317.2215,0.0000,6.0210,6.4060,2
1873.4508,-534.5025,312.8637,0.0000,6.0050,6.4000,2
1878.4506,-532.0462,308.5089,0.0000,5.9900,6.3950,2
1883.4497,-529.5852,304.1575,0.0000,5.9740,6.3890,2
1888.4481,-527.1189,299.8099,0.0000,5.9580,6.3830,2
1893.4457,-524.6471,295.4665,0.0000,5.9430,6.3780,2
1898.4423,-522.1691,291.1276,0.0000,5.9270,6.3720,2
1903.4379,-519.6846,286.7936,0.0000,5.9110,6.3660,2
1908.4324,-517.1932,282.4649,0.0000,5.8960,6.3610,2
1913.4257,-514.6944,278.1418,0.0000,5.8800,6.3550,2
1918.4174,-512.1815,273.8288,0.0000,6.1520,6.2260,2
1923.4061,-509.6160,269.5503,0.0000,6.3510,6.1590,2
1928.3918,-506.9496,265.3375,0.0000,6.0580,6.4090,2
1933.3789,-504.1338,261.2214,0.0000,5.9870,6.5010,2
1938.3773,-501.1214,257.2327,0.0000,6.4270,6.2290,2
1943.3885,-497.8954,253.3980,0.0000,6.7210,6.0670,2
1948.4023,-494.4671,249.7395,0.0000,6.4140,6.3640,2
1953.4089,-490.8485,246.2795,0.0000,6.1080,6.6580,2
1958.3996,-487.0520,243.0401,0.0000,6.0760,6.5730,2
1963.3747,-483.0976,240.0210,0.0000,6.0440,6.4890,2
1968.3499,-479.0274,237.1599,0.0000,6.1470,6.3590,2
1973.3351,-474.8869,234.3836,0.0000,6.2900,6.2160,2
1978.3342,-470.7218,231.6189,0.0000,6.3380,6.1810,2
1983.3479,-466.5678,228.8115,0.0000,6.3350,6.2030,2
1988.3577,-462.3653,226.0844,0.0000,6.2680,6.3210,2
1993.3497,-458.0128,223.6399,0.0000,6.0950,6.6030,2
1998.3349,-453.5063,221.5082,0.0000,6.0300,6.7430,2
2003.3169,-448.8930,219.6273,0.0000,6.3310,6.4100,2
2008.2985,-444.1972,217.9644,0.0000,6.6100,6.0960,2
2013.2845,-439.4300,216.5034,0.0000,6.2790,6.3090,2
2018.2778,-434.6023,215.2283,0.0000,6.1470,6.4320,2
2023.2785,-429.7252,214.1233,0.0000,6.2620,6.4410,2
2028.2853,-424.8095,213.1724,0.0000,6.2820,6.4170,2
2033.2949,-419.8663,212.3597,0.0000,6.2260,6.3660,2
2038.3024,-414.9066,211.6693,0.0000,6.1670,6.3030,2
2043.3020,-409.9412,211.0856,0.0000,6.1340,6.2310,2
