s_arc,x,y,z,width_left,width_right,sector
1963.7347,784.2651,-188.8866,0.0000,3.9850,4.1080,2
1968.7387,781.5482,-193.0886,0.0000,3.9360,4.1540,2
1973.7423,778.8719,-197.3164,0.0000,3.9120,4.1870,2
1978.7441,776.2484,-201.5750,0.0000,3.9050,4.2130,2
1983.7427,773.6898,-205.8691,0.0000,3.9630,4.2260,2
1988.7376,771.2082,-210.2039,0.0000,4.1360,4.2180,2
1993.7288,768.8157,-214.5843,0.0000,4.3380,4.3260,2
1998.7171,766.5242,-219.0151,0.0000,4.5770,4.5870,2
2003.7048,764.3357,-223.4971,0.0000,4.8160,4.8470,2
2008.6949,762.2299,-228.0211,0.0000,5.1410,5.1740,2
2013.6892,760.1838,-232.5770,0.0000,5.4840,5.5140,2
2018.6883,758.1741,-237.1544,0.0000,5.8260,5.8540,2
2023.6925,756.1776,-241.7431,0.0000,6.1690,6.1940,2
2028.7017,754.1713,-246.3329,0.0000,6.5120,6.5340,2
2033.7157,752.1322,-250.9136,0.0000,6.8540,6.8750,2
2038.7330,750.0515,-255.4791,0.0000,6.9280,6.9290,2
2043.7495,747.9379,-260.0286,0.0000,6.9550,6.9350,2
2048.7609,745.8015,-264.5617,0.0000,6.9830,6.9410,2
2053.7624,743.6523,-269.0779,0.0000,7.0110,6.9470,2
2058.7494,741.5003,-273.5768,0.0000,7.0380,6.9530,2
2063.7173,739.3554,-278.0578,0.0000,7.0620,6.9590,2
2068.6629,737.2272,-282.5220,0.0000,6.9950,6.9570,2
2073.6060,735.1179,-286.9925,0.0000,6.9270,6.9540,2
2078.5844,733.0242,-291.5092,0.0000,6.8600,6.9520,2
2083.6364,730.9425,-296.1124,0.0000,6.7930,6.9490,2
2088.7713,728.8380,-300.7962,0.0000,6.7250,6.9470,2
2093.8869,726.5509,-305.3721,0.0000,6.8380,6.8160,2
2098.8872,723.8905,-309.6060,0.0000,7.1240,6.6570,2
